23,5,1190.37,601.54,309.95,452.81,1,1,1
23,6,372.76,139.80,213.01,278.06,1,1,1
24,1,198.01,546.69,238.52,293.37,1,1,1
24,2,382.96,856.64,320.16,221.94,1,1,1
24,3,485.00,467.61,306.13,349.49,1,1,1
24,4,638.07,328.57,272.96,385.21,1,1,1
24,5,1190.37,601.54,309.95,452.81,1,1,1
24,6,372.76,139.80,213.01,278.06,1,1,1
25,1,198.01,546.69,238.52,293.37,1,1,1
25,2,382.96,856.64,320.16,221.94,1,1,1
25,3,485.00,467.61,306.13,349.49,1,1,1
25,4,638.07,328.57,272.96,385.21,1,1,1
25,5,1190.37,601.54,309.95,452.81,1,1,1
25,6,372.76,139.80,213.01,278.06,1,1,1
26,1,198.01,546.69,238.52,293.37,1,1,1
26,2,382.96,856.64,320.16,221.94,1,1,1
26,3,485.00,467.61,306.13,349.49,1,1,1
26,4,638.07,328.57,272.96,385.21,1,1,1
26,5,1190.37,601.54,309.95,452.81,1,1,1
26,6,428.88,114.80,204.08,270.41,1,1,1
27,1,198.01,546.69,238.52,293.37,1,1,1
27,2,382.96,856.64,320.16,221.94,1,1,1
27,3,485.00,467.61,306.13,349.49,1,1,1
27,4,638.07,328.57,272.96,385.21,1,1,1
27,5,1190.37,601.54,309.95,452.81,1,1,1
27,6,428.88,114.80,204.08,270.41,1,1,1
28,1,198.01,546.69,238.52,293.37,1,1,1
28,2,382.96,856.64,320.16,221.94,1,1,1
28,3,485.00,467.61,306.13,349.49,1,1,1
28,4,638.07,328.57,272.96,385.21,1,1,1
28,5,1190.37,601.54,309.95,452.81,1,1,1
28,6,481.18,130.10,228.32,280.61,1,1,1
29,1,198.01,546.69,238.52,293.37,1,1,1
29,2,382.96,856.64,320.16,221.94,1,1,1
29,3,485.00,467.61,306.13,349.49,1,1,1
29,4,638.07,328.57,272.96,385.21,1,1,1
29,5,1190.37,601.54,309.95,452.81,1,1,1
29,6,481.18,130.10,228.32,280.61,1,1,1
30,1,198.01,546.69,238.52,293.37,1,1,1
30,2,382.96,856.64,320.16,221.94,1,1,1
30,3,485.00,467.61,306.13,349.49,1,1,1
30,4,638.07,328.57,272.96,385.21,1,1,1
30,5,1190.37,601.54,309.95,452.81,1,1,1
30,6,481.18,130.10,228.32,280.61,1,1,1
31,1,198.01,546.69,238.52,293.37,1,1,1
31,2,382.96,856.64,320.16,221.94,1,1,1
31,3,485.00,467.61,306.13,349.49,1,1,1
31,4,638.07,328.57,272.96,385.21,1,1,1
31,5,1190.37,601.54,309.95,452.81,1,1,1
31,6,481.18,130.10,228.32,280.61,1,1,1
32,1,198.01,546.69,238.52,293.37,1,1,1
32,2,382.96,856.64,320.16,221.94,1,1,1
32,3,485.00,467.61,306.13,349.49,1,1,1
32,4,638.07,328.57,272.96,385.21,1,1,1
32,5,1190.37,601.54,309.95,452.81,1,1,1
32,6,481.18,130.10,228.32,280.61,1,1,1
33,1,198.01,546.69,238.52,293.37,1,1,1
33,2,382.96,856.64,320.16,221.94,1,1,1
33,3,485.00,467.61,306.13,349.49,1,1,1
33,4,638.07,328.57,272.96,385.21,1,1,1
33,5,1190.37,601.54,309.95,452.81,1,1,1
33,6,481.18,130.10,228.32,280.61,1,1,1
34,1,198.01,546.69,238.52,293.37,1,1,1
34,2,382.96,856.64,320.16,221.94,1,1,1
34,3,485.00,467.61,306.13,349.49,1,1,1
34,4,638.07,328.57,272.96,385.21,1,1,1
34,5,1190.37,601.54,309.95,452.81,1,1,1
34,6,481.18,130.10,228.32,280.61,1,1,1
35,1,198.01,546.69,238.52,293.37,1,1,1
35,2,382.96,856.64,320.16,221.94,1,1,1
35,3,485.00,467.61,306.13,349.49,1,1,1
35,4,638.07,328.57,272.96,385.21,1,1,1
35,5,1190.37,601.54,309.95,452.81,1,1,1
35,6,481.18,130.10,228.32,280.61,1,1,1
36,1,198.01,546.69,238.52,293.37,1,1,1
36,2,382.96,856.64,320.16,221.94,1,1,1
36,3,485.00,467.61,306.13,349.49,1,1,1
36,4,638.07,328.57,272.96,385.21,1,1,1
36,5,1190.37,601.54,309.95,452.81,1,1,1
36,6,481.18,130.10,228.32,280.61,1,1,1
37,1,198.01,546.69,238.52,293.37,1,1,1
37,2,382.96,856.64,320.16,221.94,1,1,1
37,3,485.00,467.61,306.13,349.49,1,1,1
37,4,638.07,328.57,272.96,385.21,1,1,1
37,5,1190.37,601.54,309.95,452.81,1,1,1
37,6,481.18,130.10,228.32,280.61,1,1,1
38,1,198.01,546.69,238.52,293.37,1,1,1
38,2,382.96,856.64,320.16,221.94,1,1,1
38,3,485.00,467.61,306.13,349.49,1,1,1
38,4,638.07,328.57,272.96,385.21,1,1,1
38,5,1190.37,601.54,309.95,452.81,1,1,1
38,6,481.18,130.10,228.32,280.61,1,1,1
39,1,198.01,546.69,238.52,293.37,1,1,1
39,2,382.96,856.64,320.16,221.94,1,1,1
39,3,485.00,467.61,306.13,349.49,1,1,1
39,4,638.07,328.57,272.96,385.21,1,1,1
39,5,1190.37,601.54,309.95,452.81,1,1,1
39,6,481.18,130.10,228.32,280.61,1,1,1
40,1,198.01,546.69,238.52,293.37,1,1,1
40,2,382.96,856.64,320.16,221.94,1,1,1
40,3,485.00,467.61,306.13,349.49,1,1,1
40,4,638.07,328.57,272.96,385.21,1,1,1
40,5,1190.37,601.54,309.95,452.81,1,1,1
40,6,481.18,130.10,228.32,280.61,1,1,1
41,1,198.01,546.69,238.52,293.37,1,1,1
41,2,382.96,856.64,320.16,221.94,1,1,1
41,3,485.00,467.61,306.13,349.49,1,1,1
41,4,638.07,328.57,272.96,385.21,1,1,1
41,5,1190.37,601.54,309.95,452.81,1,1,1
41,6,481.18,130.10,228.32,280.61,1,1,1
42,1,198.01,546.69,238.52,293.37,1,1,1
42,2,382.96,856.64,320.16,221.94,1,1,1
42,3,485.00,467.61,306.13,349.49,1,1,1
42,4,638.07,328.57,272.96,385.21,1,1,1
42,5,1190.37,601.54,309.95,452.81,1,1,1
42,6,481.18,130.10,228.32,280.61,1,1,1
43,1,198.01,546.69,238.52,293.37,1,1,1
43,2,382.96,856.64,320.16,221.94,1,1,1
43,3,485.00,467.61,306.13,349.49,1,1,1
43,4,638.07,328.57,272.96,385.21,1,1,1
43,5,1190.37,601.54,309.95,452.81,1,1,1
43,6,481.18,130.10,228.32,280.61,1,1,1
44,1,198.01,546.69,238.52,293.37,1,1,1
44,2,382.96,856.64,320.16,221.94,1,1,1
44,3,485.00,467.61,306.13,349.49,1,1,1
44,4,638.07,328.57,272.96,385.21,1,1,1
44,5,1190.37,601.54,309.95,452.81,1,1,1
44,6,481.18,130.10,228.32,280.61,1,1,1
45,1,198.01,546.69,238.52,293.37,1,1,1
45,2,382.96,856.64,320.16,221.94,1,1,1
45,3,485.00,467.61,306.13,349.49,1,1,1
45,4,638.07,328.57,272.96,385.21,1,1,1
45,5,1190.37,601.54,309.95,452.81,1,1,1
45,6,481.18,130.10,228.32,280.61,1,1,1
46,1,198.01,546.69,238.52,293.37,1,1,1
46,2,382.96,856.64,320.16,221.94,1,1,1
46,3,485.00,467.61,306.13,349.49,1,1,1
46,4,638.07,328.57,272.96,385.21,1,1,1
46,5,1190.37,601.54,309.95,452.81,1,1,1
46,6,481.18,130.10,228.32,280.61,1,1,1
47,1,198.01,546.69,238.52,293.37,1,1,1
47,3,485.00,467.61,306.13,349.49,1,1,1
47,4,638.07,328.57,272.96,385.21,1,1,1
47,5,1190.37,601.54,309.95,452.81,1,1,1
47,6,481.18,130.10,228.32,280.61,1,1,1
47,2,393.16,757.66,377.56,311.23,1,1,1
48,1,198.01,546.69,238.52,293.37,1,1,1
48,3,485.00,467.61,306.13,349.49,1,1,1
48,4,638.07,328.57,272.96,385.21,1,1,1
48,5,1190.37,601.54,309.95,452.81,1,1,1
48,6,481.18,130.10,228.32,280.61,1,1,1
48,2,393.16,757.66,377.56,311.23,1,1,1
49,1,198.01,546.69,238.52,293.37,1,1,1
49,3,485.00,467.61,306.13,349.49,1,1,1
49,4,638.07,328.57,272.96,385.21,1,1,1
49,5,1190.37,601.54,309.95,452.81,1,1,1
49,6,481.18,130.10,228.32,280.61,1,1,1
49,2,393.16,757.66,377.56,311.23,1,1,1
50,1,198.01,546.69,238.52,293.37,1,1,1
50,3,485.00,467.61,306.13,349.49,1,1,1
50,4,638.07,328.57,272.96,385.21,1,1,1
50,5,1190.37,601.54,309.95,452.81,1,1,1
50,6,481.18,130.10,228.32,280.61,1,1,1
50,2,393.16,757.66,377.56,311.23,1,1,1
51,1,198.01,546.69,238.52,293.37,1,1,1
51,3,485.00,467.61,306.13,349.49,1,1,1
51,4,638.07,328.57,272.96,385.21,1,1,1
51,5,1190.37,601.54,309.95,452.81,1,1,1
51,6,481.18,130.10,228.32,280.61,1,1,1
51,2,393.16,757.66,377.56,311.23,1,1,1
52,1,198.01,546.69,238.52,293.37,1,1,1
52,3,485.00,467.61,306.13,349.49,1,1,1
52,4,638.07,328.57,272.96,385.21,1,1,1
52,5,1190.37,601.54,309.95,452.81,1,1,1
52,6,481.18,130.10,228.32,280.61,1,1,1
52,2,393.16,757.66,377.56,311.23,1,1,1
53,1,198.01,546.69,238.52,293.37,1,1,1
53,3,485.00,467.61,306.13,349.49,1,1,1
53,4,638.07,328.57,272.96,385.21,1,1,1
53,5,1190.37,601.54,309.95,452.81,1,1,1
53,6,481.18,130.10,228.32,280.61,1,1,1
53,2,393.16,757.66,377.56,311.23,1,1,1
54,1,198.01,546.69,238.52,293.37,1,1,1
54,3,485.00,467.61,306.13,349.49,1,1,1
54,4,638.07,328.57,272.96,385.21,1,1,1
54,5,1190.37,601.54,309.95,452.81,1,1,1
54,6,481.18,130.10,228.32,280.61,1,1,1
54,2,393.16,757.66,377.56,311.23,1,1,1
55,1,198.01,546.69,238.52,293.37,1,1,1
55,3,485.00,467.61,306.13,349.49,1,1,1
55,4,638.07,328.57,272.96,385.21,1,1,1
55,5,1190.37,601.54,309.95,452.81,1,1,1
55,6,481.18,130.10,228.32,280.61,1,1,1
55,2,393.16,757.66,377.56,311.23,1,1,1
56,1,198.01,546.69,238.52,293.37,1,1,1
56,3,485.00,467.61,306.13,349.49,1,1,1
56,4,638.07,328.57,272.96,385.21,1,1,1
56,5,1190.37,601.54,309.95,452.81,1,1,1
56,6,481.18,130.10,228.32,280.61,1,1,1
56,2,393.16,757.66,377.56,311.23,1,1,1
57,1,198.01,546.69,238.52,293.37,1,1,1
57,3,485.00,467.61,306.13,349.49,1,1,1
57,4,638.07,328.57,272.96,385.21,1,1,1
57,5,1190.37,601.54,309.95,452.81,1,1,1
57,6,481.18,130.10,228.32,280.61,1,1,1
57,2,393.16,757.66,377.56,311.23,1,1,1
58,1,198.01,546.69,238.52,293.37,1,1,1
58,3,485.00,467.61,306.13,349.49,1,1,1
58,5,1190.37,601.54,309.95,452.81,1,1,1
58,6,481.18,130.10,228.32,280.61,1,1,1
58,4,620.21,303.57,267.86,450.26,1,1,1
58,2,365.10,829.09,390.31,239.80,1,1,1
59,1,198.01,546.69,238.52,293.37,1,1,1
59,3,485.00,467.61,306.13,349.49,1,1,1
59,5,1190.37,601.54,309.95,452.81,1,1,1
59,6,481.18,130.10,228.32,280.61,1,1,1
59,4,620.21,303.57,267.86,450.26,1,1,1
59,2,365.10,829.09,390.31,239.80,1,1,1
60,1,198.01,546.69,238.52,293.37,1,1,1
60,3,485.00,467.61,306.13,349.49,1,1,1
60,5,1190.37,601.54,309.95,452.81,1,1,1
60,6,481.18,130.10,228.32,280.61,1,1,1
60,4,620.21,303.57,267.86,450.26,1,1,1
60,2,365.10,829.09,390.31,239.80,1,1,1
61,1,198.01,546.69,238.52,293.37,1,1,1
61,3,485.00,467.61,306.13,349.49,1,1,1
61,5,1190.37,601.54,309.95,452.81,1,1,1
61,6,481.18,130.10,228.32,280.61,1,1,1
61,4,620.21,303.57,267.86,450.26,1,1,1
61,2,365.10,829.09,390.31,239.80,1,1,1
62,1,198.01,546.69,238.52,293.37,1,1,1
62,3,485.00,467.61,306.13,349.49,1,1,1
62,5,1190.37,601.54,309.95,452.81,1,1,1
62,6,481.18,130.10,228.32,280.61,1,1,1
62,4,620.21,303.57,267.86,450.26,1,1,1
62,2,365.10,829.09,390.31,239.80,1,1,1
63,1,198.01,546.69,238.52,293.37,1,1,1
63,3,485.00,467.61,306.13,349.49,1,1,1
63,5,1190.37,601.54,309.95,452.81,1,1,1
63,6,481.18,130.10,228.32,280.61,1,1,1
63,4,620.21,303.57,267.86,450.26,1,1,1
63,2,365.10,829.09,390.31,239.80,1,1,1
64,1,198.01,546.69,238.52,293.37,1,1,1
64,3,485.00,467.61,306.13,349.49,1,1,1
64,5,1190.37,601.54,309.95,452.81,1,1,1
64,6,481.18,130.10,228.32,280.61,1,1,1
64,4,620.21,303.57,267.86,450.26,1,1,1
64,2,365.10,829.09,390.31,239.80,1,1,1
65,1,198.01,546.69,238.52,293.37,1,1,1
65,3,485.00,467.61,306.13,349.49,1,1,1
65,5,1190.37,601.54,309.95,452.81,1,1,1
65,6,481.18,130.10,228.32,280.61,1,1,1
65,4,620.21,303.57,267.86,450.26,1,1,1
65,2,365.10,829.09,390.31,239.80,1,1,1
66,1,198.01,546.69,238.52,293.37,1,1,1
66,3,485.00,467.61,306.13,349.49,1,1,1
66,5,1190.37,601.54,309.95,452.81,1,1,1
66,6,481.18,130.10,228.32,280.61,1,1,1
66,4,620.21,303.57,267.86,450.26,1,1,1
66,2,365.10,829.09,390.31,239.80,1,1,1
67,1,198.01,546.69,238.52,293.37,1,1,1
67,3,485.00,467.61,306.13,349.49,1,1,1
67,5,1190.37,601.54,309.95,452.81,1,1,1
67,6,481.18,130.10,228.32,280.61,1,1,1
67,4,620.21,303.57,267.86,450.26,1,1,1
67,2,365.10,829.09,390.31,239.80,1,1,1
68,1,198.01,546.69,238.52,293.37,1,1,1
68,3,485.00,467.61,306.13,349.49,1,1,1
68,5,1190.37,601.54,309.95,452.81,1,1,1
68,6,481.18,130.10,228.32,280.61,1,1,1
68,4,620.21,303.57,267.86,450.26,1,1,1
68,2,365.10,829.09,390.31,239.80,1,1,1
69,1,198.01,546.69,238.52,293.37,1,1,1
69,3,485.00,467.61,306.13,349.49,1,1,1
69,5,1190.37,601.54,309.95,452.81,1,1,1
69,6,481.18,130.10,228.32,280.61,1,1,1
69,4,620.21,303.57,267.86,450.26,1,1,1
69,2,365.10,829.09,390.31,239.80,1,1,1
70,1,198.01,546.69,238.52,293.37,1,1,1
70,3,485.00,467.61,306.13,349.49,1,1,1
70,5,1190.37,601.54,309.95,452.81,1,1,1
70,6,481.18,130.10,228.32,280.61,1,1,1
70,4,620.21,303.57,267.86,450.26,1,1,1
70,2,365.10,829.09,390.31,239.80,1,1,1
71,1,198.01,546.69,238.52,293.37,1,1,1
71,3,485.00,467.61,306.13,349.49,1,1,1
71,5,1190.37,601.54,309.95,452.81,1,1,1
71,6,481.18,130.10,228.32,280.61,1,1,1
71,4,620.21,303.57,267.86,450.26,1,1,1
71,2,365.10,829.09,390.31,239.80,1,1,1
72,1,198.01,546.69,238.52,293.37,1,1,1
72,3,485.00,467.61,306.13,349.49,1,1,1
72,5,1190.37,601.54,309.95,452.81,1,1,1
72,6,481.18,130.10,228.32,280.61,1,1,1
72,4,620.21,303.57,267.86,450.26,1,1,1
72,2,365.10,829.09,390.31,239.80,1,1,1
73,1,198.01,546.69,238.52,293.37,1,1,1
73,3,485.00,467.61,306.13,349.49,1,1,1
73,5,1190.37,601.54,309.95,452.81,1,1,1
73,6,481.18,130.10,228.32,280.61,1,1,1
73,4,620.21,303.57,267.86,450.26,1,1,1
73,2,365.10,829.09,390.31,239.80,1,1,1
74,1,198.01,546.69,238.52,293.37,1,1,1
74,3,485.00,467.61,306.13,349.49,1,1,1
74,5,1190.37,601.54,309.95,452.81,1,1,1
74,6,481.18,130.10,228.32,280.61,1,1,1
74,4,620.21,303.57,267.86,450.26,1,1,1
74,2,365.10,829.09,390.31,239.80,1,1,1
75,1,198.01,546.69,238.52,293.37,1,1,1
75,3,485.00,467.61,306.13,349.49,1,1,1
75,5,1190.37,601.54,309.95,452.81,1,1,1
75,6,481.18,130.10,228.32,280.61,1,1,1
75,4,620.21,303.57,267.86,450.26,1,1,1
75,2,365.10,829.09,390.31,239.80,1,1,1
76,1,198.01,546.69,238.52,293.37,1,1,1
76,3,485.00,467.61,306.13,349.49,1,1,1
76,5,1190.37,601.54,309.95,452.81,1,1,1
76,6,481.18,130.10,228.32,280.61,1,1,1
76,4,620.21,303.57,267.86,450.26,1,1,1
76,2,365.10,829.09,390.31,239.80,1,1,1
77,1,198.01,546.69,238.52,293.37,1,1,1
77,3,485.00,467.61,306.13,349.49,1,1,1
77,5,1190.37,601.54,309.95,452.81,1,1,1
77,6,481.18,130.10,228.32,280.61,1,1,1
77,4,620.21,303.57,267.86,450.26,1,1,1
77,2,365.10,829.09,390.31,239.80,1,1,1
78,1,198.01,546.69,238.52,293.37,1,1,1
78,3,485.00,467.61,306.13,349.49,1,1,1
78,5,1190.37,601.54,309.95,452.81,1,1,1
78,6,481.18,130.10,228.32,280.61,1,1,1
78,4,620.21,303.57,267.86,450.26,1,1,1
78,2,365.10,829.09,390.31,239.80,1,1,1
79,1,198.01,546.69,238.52,293.37,1,1,1
79,3,485.00,467.61,306.13,349.49,1,1,1
79,5,1190.37,601.54,309.95,452.81,1,1,1
79,6,481.18,130.10,228.32,280.61,1,1,1
79,4,620.21,303.57,267.86,450.26,1,1,1
79,2,365.10,829.09,390.31,239.80,1,1,1
80,1,198.01,546.69,238.52,293.37,1,1,1
80,3,485.00,467.61,306.13,349.49,1,1,1
80,5,1190.37,601.54,309.95,452.81,1,1,1
80,6,481.18,130.10,228.32,280.61,1,1,1
80,4,620.21,303.57,267.86,450.26,1,1,1
80,2,365.10,829.09,390.31,239.80,1,1,1
81,1,198.01,546.69,238.52,293.37,1,1,1
81,3,485.00,467.61,306.13,349.49,1,1,1
81,5,1190.37,601.54,309.95,452.81,1,1,1
81,6,481.18,130.10,228.32,280.61,1,1,1
81,4,620.21,303.57,267.86,450.26,1,1,1
81,2,365.10,829.09,390.31,239.80,1,1,1
82,1,198.01,546.69,238.52,293.37,1,1,1
82,3,485.00,467.61,306.13,349.49,1,1,1
82,5,1190.37,601.54,309.95,452.81,1,1,1
82,6,481.18,130.10,228.32,280.61,1,1,1
82,4,620.21,303.57,267.86,450.26,1,1,1
82,2,365.10,829.09,390.31,239.80,1,1,1
83,1,198.01,546.69,238.52,293.37,1,1,1
83,3,485.00,467.61,306.13,349.49,1,1,1
83,5,1190.37,601.54,309.95,452.81,1,1,1
83,6,481.18,130.10,228.32,280.61,1,1,1
83,4,620.21,303.57,267.86,450.26,1,1,1
83,2,365.10,829.09,390.31,239.80,1,1,1
84,1,198.01,546.69,238.52,293.37,1,1,1
84,3,485.00,467.61,306.13,349.49,1,1,1
84,5,1190.37,601.54,309.95,452.81,1,1,1
84,6,481.18,130.10,228.32,280.61,1,1,1
84,4,620.21,303.57,267.86,450.26,1,1,1
84,2,365.10,829.09,390.31,239.80,1,1,1
85,1,198.01,546.69,238.52,293.37,1,1,1
85,3,485.00,467.61,306.13,349.49,1,1,1
85,5,1190.37,601.54,309.95,452.81,1,1,1
85,6,481.18,130.10,228.32,280.61,1,1,1
85,4,620.21,303.57,267.86,450.26,1,1,1
85,2,365.10,829.09,390.31,239.80,1,1,1
86,1,198.01,546.69,238.52,293.37,1,1,1
86,3,485.00,467.61,306.13,349.49,1,1,1
86,5,1190.37,601.54,309.95,452.81,1,1,1
86,6,481.18,130.10,228.32,280.61,1,1,1
86,4,620.21,303.57,267.86,450.26,1,1,1
86,2,365.10,829.09,390.31,239.80,1,1,1
87,1,198.01,546.69,238.52,293.37,1,1,1
87,3,485.00,467.61,306.13,349.49,1,1,1
87,5,1190.37,601.54,309.95,452.81,1,1,1
87,6,481.18,130.10,228.32,280.61,1,1,1
87,4,620.21,303.57,267.86,450.26,1,1,1
87,2,365.10,829.09,390.31,239.80,1,1,1
88,1,198.01,546.69,238.52,293.37,1,1,1
88,3,485.00,467.61,306.13,349.49,1,1,1
88,5,1190.37,601.54,309.95,452.81,1,1,1
88,6,481.18,130.10,228.32,280.61,1,1,1
88,4,620.21,303.57,267.86,450.26,1,1,1
88,2,365.10,829.09,390.31,239.80,1,1,1
89,1,198.01,546.69,238.52,293.37,1,1,1
89,3,485.00,467.61,306.13,349.49,1,1,1
89,5,1190.37,601.54,309.95,452.81,1,1,1
89,6,481.18,130.10,228.32,280.61,1,1,1
89,4,620.21,303.57,267.86,450.26,1,1,1
89,2,365.10,829.09,390.31,239.80,1,1,1
90,1,198.01,546.69,238.52,293.37,1,1,1
